providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,prop_label
0QA225669551#110701860_13L84240Q179864Q2-1,2,225669551,COL Rockies,+25000,251,251.00,250/1,None Specified,COL Rockies,Team,None Specified,2510060,None Specified,"[{'id': '29957', 'name': 'COL Rockies', 'type': 'Team'}]",Divisions,Division Winner
0QA232593717#151201231_13L84240Q166386Q2-1,2,232593717,NY Yankees,-390,1.25641026,1.25,10/39,None Specified,NY Yankees,Team,None Specified,12531,None Specified,"[{'id': '29825', 'name': 'NY Yankees', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201235_13L84240Q179860Q2-1,2,232593717,HOU Astros,-185,1.54054055,1.54,20/37,None Specified,HOU Astros,Team,None Specified,15435,None Specified,"[{'id': '29882', 'name': 'HOU Astros', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201240_13L84240Q166391Q2-1,2,232593717,BAL Orioles,-175,1.57142858,1.57,4/7,None Specified,BAL Orioles,Team,None Specified,15740,None Specified,"[{'id': '29829', 'name': 'BAL Orioles', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201228_13L84240Q183166Q2-1,2,232593717,TEX Rangers,-125,1.8,1.80,4/5,None Specified,TEX Rangers,Team,None Specified,18028,None Specified,"[{'id': '29891', 'name': 'TEX Rangers', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201230_13L84240Q179872Q2-1,2,232593717,SEA Mariners,-110,1.90909091,1.90,10/11,None Specified,SEA Mariners,Team,None Specified,19030,None Specified,"[{'id': '29815', 'name': 'SEA Mariners', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201239_13L84240Q166387Q2-1,2,232593717,BOS Red Sox,-105,1.95238096,1.95,20/21,None Specified,BOS Red Sox,Team,None Specified,19539,None Specified,"[{'id': '29976', 'name': 'BOS Red Sox', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201232_13L84240Q179862Q2-1,2,232593717,MIN Twins,+100,2,2.00,1/1,None Specified,MIN Twins,Team,None Specified,20032,None Specified,"[{'id': '29909', 'name': 'MIN Twins', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201234_13L84240Q179863Q2-1,2,232593717,KC Royals,+110,2.1,2.10,11/10,None Specified,KC Royals,Team,None Specified,21034,None Specified,"[{'id': '29965', 'name': 'KC Royals', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201236_13L84240Q176531Q2-1,2,232593717,DET Tigers,+110,2.1,2.10,11/10,None Specified,DET Tigers,Team,None Specified,21036,None Specified,"[{'id': '29871', 'name': 'DET Tigers', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201237_13L84240Q179870Q2-1,2,232593717,CLE Guardians,+120,2.2,2.20,6/5,None Specified,CLE Guardians,Team,None Specified,22037,None Specified,"[{'id': '29913', 'name': 'CLE Guardians', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201229_13L84240Q177210Q2-1,2,232593717,TB Rays,+180,2.8,2.80,9/5,None Specified,TB Rays,Team,None Specified,28029,None Specified,"[{'id': '29880', 'name': 'TB Rays', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201227_13L84240Q166390Q2-1,2,232593717,TOR Blue Jays,+285,3.85,3.85,57/20,None Specified,TOR Blue Jays,Team,None Specified,38527,None Specified,"[{'id': '29868', 'name': 'TOR Blue Jays', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201241_13L84240Q179871Q2-1,2,232593717,Athletics,+850,9.5,9.50,17/2,None Specified,Athletics,Team,None Specified,95041,None Specified,"[{'id': '29811', 'name': 'Athletics', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201233_13L84240Q179869Q2-1,2,232593717,LA Angels,+900,10,10.00,9/1,None Specified,LA Angels,Team,None Specified,100033,None Specified,"[{'id': '29901', 'name': 'LA Angels', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232593717#151201238_13L84240Q179878Q2-1,2,232593717,CHI White Sox,+4000,41,41.00,40/1,None Specified,CHI White Sox,Team,None Specified,410038,None Specified,"[{'id': '29970', 'name': 'CHI White Sox', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200882_13L84240Q171196Q2-1,2,232594268,LA Dodgers,-2500,1.04,1.04,1/25,None Specified,LA Dodgers,Team,None Specified,10482,None Specified,"[{'id': '29931', 'name': 'LA Dodgers', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200886_13L84240Q179875Q2-1,2,232594268,ATL Braves,-400,1.25,1.25,1/4,None Specified,ATL Braves,Team,None Specified,12586,None Specified,"[{'id': '29861', 'name': 'ATL Braves', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200878_13L84240Q179876Q2-1,2,232594268,PHI Phillies,-265,1.3773585,1.37,20/53,None Specified,PHI Phillies,Team,None Specified,13778,None Specified,"[{'id': '29857', 'name': 'PHI Phillies', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200879_13L84240Q179874Q2-1,2,232594268,NY Mets,-250,1.4,1.40,2/5,None Specified,NY Mets,Team,None Specified,14079,None Specified,"[{'id': '29840', 'name': 'NY Mets', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200885_13L84240Q179859Q2-1,2,232594268,CHI Cubs,-140,1.71428572,1.71,5/7,None Specified,CHI Cubs,Team,None Specified,17185,None Specified,"[{'id': '29894', 'name': 'CHI Cubs', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200887_13L84240Q179866Q2-1,2,232594268,ARI Diamondbacks,-125,1.8,1.80,4/5,None Specified,ARI Diamondbacks,Team,None Specified,18087,None Specified,"[{'id': '29934', 'name': 'ARI Diamondbacks', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200876_13L84240Q179868Q2-1,2,232594268,SD Padres,+110,2.1,2.10,11/10,None Specified,SD Padres,Team,None Specified,21076,None Specified,"[{'id': '29942', 'name': 'SD Padres', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200880_13L84240Q179861Q2-1,2,232594268,MIL Brewers,+125,2.25,2.25,5/4,None Specified,MIL Brewers,Team,None Specified,22580,None Specified,"[{'id': '29847', 'name': 'MIL Brewers', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200875_13L84240Q179867Q2-1,2,232594268,SF Giants,+205,3.05,3.05,41/20,None Specified,SF Giants,Team,None Specified,30575,None Specified,"[{'id': '29945', 'name': 'SF Giants', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200884_13L84240Q179865Q2-1,2,232594268,CIN Reds,+300,4,4.00,3/1,None Specified,CIN Reds,Team,None Specified,40084,None Specified,"[{'id': '29919', 'name': 'CIN Reds', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200874_13L84240Q166389Q2-1,2,232594268,STL Cardinals,+360,4.6,4.60,18/5,None Specified,STL Cardinals,Team,None Specified,46074,None Specified,"[{'id': '29851', 'name': 'STL Cardinals', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200877_13L84240Q166388Q2-1,2,232594268,PIT Pirates,+360,4.6,4.60,18/5,None Specified,PIT Pirates,Team,None Specified,46077,None Specified,"[{'id': '29924', 'name': 'PIT Pirates', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200873_13L84240Q179873Q2-1,2,232594268,WAS Nationals,+850,9.5,9.50,17/2,None Specified,WAS Nationals,Team,None Specified,95073,None Specified,"[{'id': '29836', 'name': 'WAS Nationals', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200881_13L84240Q198290Q2-1,2,232594268,MIA Marlins,+2000,21,21.00,20/1,None Specified,MIA Marlins,Team,None Specified,210081,None Specified,"[{'id': '29953', 'name': 'MIA Marlins', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA232594268#151200883_13L84240Q179864Q2-1,2,232594268,COL Rockies,+3000,31,31.00,30/1,None Specified,COL Rockies,Team,None Specified,310083,None Specified,"[{'id': '29957', 'name': 'COL Rockies', 'type': 'Team'}]",Playoffs/Seeds,To Make the Playoffs
0QA226430564#138349564_13L84240Q11123860Q2-1,2,226430564,Over 103.5,-120,1.83333334,1.83,5/6,None Specified,Over 103.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 103.5', 'type': 'Team'}]",Team Wins,LA Dodgers Regular Season Wins
0QA226430564#138349563_13L84240Q11123861Q2-1,2,226430564,Under 103.5,+100,2,2.00,1/1,None Specified,Under 103.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 103.5', 'type': 'Team'}]",Team Wins,LA Dodgers Regular Season Wins
0QA226430462#134573636_13L84240Q1789295Q2-1,2,226430462,Over 85.5,-115,1.86956522,1.86,20/23,None Specified,Over 85.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 85.5', 'type': 'Team'}]",Team Wins,CHI Cubs Regular Season Wins
0QA226430462#134573635_13L84240Q1790160Q2-1,2,226430462,Under 85.5,-105,1.95238096,1.95,20/21,None Specified,Under 85.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 85.5', 'type': 'Team'}]",Team Wins,CHI Cubs Regular Season Wins
0QA226430397#151074860_13L84240Q1789296Q2-1,2,226430397,Over 86.5,-120,1.83333334,1.83,5/6,None Specified,Over 86.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 86.5', 'type': 'Team'}]",Team Wins,ARI Diamondbacks Regular Season Wins
0QA226430397#151074859_13L84240Q1790162Q2-1,2,226430397,Under 86.5,+100,2,2.00,1/1,None Specified,Under 86.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 86.5', 'type': 'Team'}]",Team Wins,ARI Diamondbacks Regular Season Wins
0QA226430417#151076528_13L84240Q11163279Q2-1,2,226430417,Over 93.5,-120,1.83333334,1.83,5/6,None Specified,Over 93.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 93.5', 'type': 'Team'}]",Team Wins,ATL Braves Regular Season Wins
0QA226430417#151076527_13L84240Q11163280Q2-1,2,226430417,Under 93.5,+100,2,2.00,1/1,None Specified,Under 93.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 93.5', 'type': 'Team'}]",Team Wins,ATL Braves Regular Season Wins
0QA226430412#134574681_13L84240Q11108380Q2-1,2,226430412,Over 71.5,-110,1.90909091,1.90,10/11,None Specified,Over 71.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 71.5', 'type': 'Team'}]",Team Wins,Athletics Regular Season Wins
0QA226430412#134574680_13L84240Q11108381Q2-1,2,226430412,Under 71.5,-110,1.90909091,1.90,10/11,None Specified,Under 71.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 71.5', 'type': 'Team'}]",Team Wins,Athletics Regular Season Wins
0QA226430421#151077505_13L84240Q1789298Q2-1,2,226430421,Over 87.5,-120,1.83333334,1.83,5/6,None Specified,Over 87.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 87.5', 'type': 'Team'}]",Team Wins,BAL Orioles Regular Season Wins
0QA226430421#151077504_13L84240Q1790165Q2-1,2,226430421,Under 87.5,+100,2,2.00,1/1,None Specified,Under 87.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 87.5', 'type': 'Team'}]",Team Wins,BAL Orioles Regular Season Wins
0QA226430427#157123110_13L84240Q1789296Q2-1,2,226430427,Over 86.5,-110,1.90909091,1.90,10/11,None Specified,Over 86.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 86.5', 'type': 'Team'}]",Team Wins,BOS Red Sox Regular Season Wins
0QA226430427#157123109_13L84240Q1790162Q2-1,2,226430427,Under 86.5,-110,1.90909091,1.90,10/11,None Specified,Under 86.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 86.5', 'type': 'Team'}]",Team Wins,BOS Red Sox Regular Season Wins
0QA226430447#151082016_13L84240Q11752006Q2-1,2,226430447,Over 53.5,-110,1.90909091,1.90,10/11,None Specified,Over 53.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 53.5', 'type': 'Team'}]",Team Wins,CHI White Sox Regular Season Wins
0QA226430447#151082015_13L84240Q11752007Q2-1,2,226430447,Under 53.5,-110,1.90909091,1.90,10/11,None Specified,Under 53.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 53.5', 'type': 'Team'}]",Team Wins,CHI White Sox Regular Season Wins
0QA226430433#115238368_13L84240Q1789279Q2-1,2,226430433,Over 78.5,-115,1.86956522,1.86,20/23,None Specified,Over 78.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 78.5', 'type': 'Team'}]",Team Wins,CIN Reds Regular Season Wins
0QA226430433#115238367_13L84240Q1790147Q2-1,2,226430433,Under 78.5,-105,1.95238096,1.95,20/21,None Specified,Under 78.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 78.5', 'type': 'Team'}]",Team Wins,CIN Reds Regular Season Wins
0QA226430476#151079876_13L84240Q1789288Q2-1,2,226430476,Over 82.5,-105,1.95238096,1.95,20/21,None Specified,Over 82.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 82.5', 'type': 'Team'}]",Team Wins,CLE Guardians Regular Season Wins
0QA226430476#151079875_13L84240Q1790154Q2-1,2,226430476,Under 82.5,-115,1.86956522,1.86,20/23,None Specified,Under 82.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 82.5', 'type': 'Team'}]",Team Wins,CLE Guardians Regular Season Wins
0QA226430482#151081622_13L84240Q11229367Q2-1,2,226430482,Over 58.5,-105,1.95238096,1.95,20/21,None Specified,Over 58.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 58.5', 'type': 'Team'}]",Team Wins,COL Rockies Regular Season Wins
0QA226430482#151081621_13L84240Q11229368Q2-1,2,226430482,Under 58.5,-115,1.86956522,1.86,20/23,None Specified,Under 58.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 58.5', 'type': 'Team'}]",Team Wins,COL Rockies Regular Season Wins
0QA226430533#115238788_13L84240Q1789289Q2-1,2,226430533,Over 83.5,-110,1.90909091,1.90,10/11,None Specified,Over 83.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 83.5', 'type': 'Team'}]",Team Wins,DET Tigers Regular Season Wins
0QA226430533#115238787_13L84240Q1790155Q2-1,2,226430533,Under 83.5,-110,1.90909091,1.90,10/11,None Specified,Under 83.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 83.5', 'type': 'Team'}]",Team Wins,DET Tigers Regular Season Wins
0QA226430552#115238852_13L84240Q1789298Q2-1,2,226430552,Over 87.5,-105,1.95238096,1.95,20/21,None Specified,Over 87.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 87.5', 'type': 'Team'}]",Team Wins,HOU Astros Regular Season Wins
0QA226430552#115238851_13L84240Q1790165Q2-1,2,226430552,Under 87.5,-115,1.86956522,1.86,20/23,None Specified,Under 87.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 87.5', 'type': 'Team'}]",Team Wins,HOU Astros Regular Season Wins
0QA226430554#134576385_13L84240Q1789289Q2-1,2,226430554,Over 83.5,-110,1.90909091,1.90,10/11,None Specified,Over 83.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 83.5', 'type': 'Team'}]",Team Wins,KC Royals Regular Season Wins
0QA226430554#134576384_13L84240Q1790155Q2-1,2,226430554,Under 83.5,-110,1.90909091,1.90,10/11,None Specified,Under 83.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 83.5', 'type': 'Team'}]",Team Wins,KC Royals Regular Season Wins
0QA226430561#115238911_13L84240Q11108380Q2-1,2,226430561,Over 71.5,-120,1.83333334,1.83,5/6,None Specified,Over 71.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 71.5', 'type': 'Team'}]",Team Wins,LA Angels Regular Season Wins
0QA226430561#115238910_13L84240Q11108381Q2-1,2,226430561,Under 71.5,+100,2,2.00,1/1,None Specified,Under 71.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 71.5', 'type': 'Team'}]",Team Wins,LA Angels Regular Season Wins
0QA226430569#115238989_13L84240Q11108372Q2-1,2,226430569,Over 63.5,+100,2,2.00,1/1,None Specified,Over 63.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 63.5', 'type': 'Team'}]",Team Wins,MIA Marlins Regular Season Wins
0QA226430569#115238988_13L84240Q11108373Q2-1,2,226430569,Under 63.5,-120,1.83333334,1.83,5/6,None Specified,Under 63.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 63.5', 'type': 'Team'}]",Team Wins,MIA Marlins Regular Season Wins
0QA226430576#115238999_13L84240Q1789289Q2-1,2,226430576,Over 83.5,+100,2,2.00,1/1,None Specified,Over 83.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 83.5', 'type': 'Team'}]",Team Wins,MIL Brewers Regular Season Wins
0QA226430576#115238998_13L84240Q1790155Q2-1,2,226430576,Under 83.5,-120,1.83333334,1.83,5/6,None Specified,Under 83.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 83.5', 'type': 'Team'}]",Team Wins,MIL Brewers Regular Season Wins
0QA226430579#134577062_13L84240Q1789291Q2-1,2,226430579,Over 84.5,-110,1.90909091,1.90,10/11,None Specified,Over 84.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 84.5', 'type': 'Team'}]",Team Wins,MIN Twins Regular Season Wins
0QA226430579#134577061_13L84240Q1790159Q2-1,2,226430579,Under 84.5,-110,1.90909091,1.90,10/11,None Specified,Under 84.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 84.5', 'type': 'Team'}]",Team Wins,MIN Twins Regular Season Wins
0QA226430589#134577601_13L84240Q1789306Q2-1,2,226430589,Over 90.5,-110,1.90909091,1.90,10/11,None Specified,Over 90.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 90.5', 'type': 'Team'}]",Team Wins,NY Mets Regular Season Wins
0QA226430589#134577600_13L84240Q1790171Q2-1,2,226430589,Under 90.5,-110,1.90909091,1.90,10/11,None Specified,Under 90.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 90.5', 'type': 'Team'}]",Team Wins,NY Mets Regular Season Wins
0QA226430619#180964974_13L84240Q1789302Q2-1,2,226430619,Over 89.5,-120,1.83333334,1.83,5/6,None Specified,Over 89.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 89.5', 'type': 'Team'}]",Team Wins,NY Yankees Regular Season Wins
0QA226430619#180964973_13L84240Q1790169Q2-1,2,226430619,Under 89.5,+100,2,2.00,1/1,None Specified,Under 89.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 89.5', 'type': 'Team'}]",Team Wins,NY Yankees Regular Season Wins
0QA226430623#115239224_13L84240Q1789309Q2-1,2,226430623,Over 91.5,+100,2,2.00,1/1,None Specified,Over 91.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 91.5', 'type': 'Team'}]",Team Wins,PHI Phillies Regular Season Wins
0QA226430623#115239223_13L84240Q1790175Q2-1,2,226430623,Under 91.5,-120,1.83333334,1.83,5/6,None Specified,Under 91.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 91.5', 'type': 'Team'}]",Team Wins,PHI Phillies Regular Season Wins
0QA226430647#134578669_13L84240Q1789278Q2-1,2,226430647,Over 77.5,-110,1.90909091,1.90,10/11,None Specified,Over 77.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 77.5', 'type': 'Team'}]",Team Wins,PIT Pirates Regular Season Wins
0QA226430647#134578668_13L84240Q1790144Q2-1,2,226430647,Under 77.5,-110,1.90909091,1.90,10/11,None Specified,Under 77.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 77.5', 'type': 'Team'}]",Team Wins,PIT Pirates Regular Season Wins
0QA226430650#151094582_13L84240Q1789295Q2-1,2,226430650,Over 85.5,-110,1.90909091,1.90,10/11,None Specified,Over 85.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 85.5', 'type': 'Team'}]",Team Wins,SD Padres Regular Season Wins
0QA226430650#151094581_13L84240Q1790160Q2-1,2,226430650,Under 85.5,-110,1.90909091,1.90,10/11,None Specified,Under 85.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 85.5', 'type': 'Team'}]",Team Wins,SD Padres Regular Season Wins
0QA226430652#151095465_13L84240Q1789291Q2-1,2,226430652,Over 84.5,-110,1.90909091,1.90,10/11,None Specified,Over 84.5,Unknown,None Specified,1000,None Specified,"[{'name': 'Over 84.5', 'type': 'Team'}]",Team Wins,SEA Mariners Regular Season Wins
0QA226430652#151095464_13L84240Q1790159Q2-1,2,226430652,Under 84.5,-110,1.90909091,1.90,10/11,None Specified,Under 84.5,Unknown,None Specified,1002,None Specified,"[{'name': 'Under 84.5', 'type': 'Team'}]",Team Wins,SEA Mariners Regular Season Wins
