providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0QA238998464#187412150_14L92483Q12Q216020,2,238998464,To win by 16-20,+7500,76,76.00,75/1,None Specified,Wofford,Team,None Specified,187413150,None Specified,"[{'id': '42442', 'name': 'Wofford', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412156_14L92483Q12Q221025,2,238998464,To win by 21-25,+9000,91,91.00,90/1,None Specified,Wofford,Team,None Specified,187413156,None Specified,"[{'id': '42442', 'name': 'Wofford', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412161_14L92483Q12Q226000,2,238998464,To win by 26+,+10000,101,101.00,100/1,None Specified,Wofford,Team,None Specified,187413161,None Specified,"[{'id': '42442', 'name': 'Wofford', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412113_13L92483Q11Q21005,2,238998464,To win by 1-5,+850,9.5,9.50,17/2,None Specified,Tennessee,Team,None Specified,187415113,None Specified,"[{'id': '42305', 'name': 'Tennessee', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412128_13L92483Q11Q26010,2,238998464,To win by 6-10,+600,7,7.00,6/1,None Specified,Tennessee,Team,None Specified,187415128,None Specified,"[{'id': '42305', 'name': 'Tennessee', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412137_13L92483Q11Q211015,2,238998464,To win by 11-15,+360,4.6,4.60,18/5,None Specified,Tennessee,Team,None Specified,187415137,None Specified,"[{'id': '42305', 'name': 'Tennessee', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412145_13L92483Q11Q216020,2,238998464,To win by 16-20,+350,4.5,4.50,7/2,None Specified,Tennessee,Team,None Specified,187415145,None Specified,"[{'id': '42305', 'name': 'Tennessee', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412152_13L92483Q11Q221025,2,238998464,To win by 21-25,+450,5.5,5.50,9/2,None Specified,Tennessee,Team,None Specified,187415152,None Specified,"[{'id': '42305', 'name': 'Tennessee', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998464#187412158_13L92483Q11Q226000,2,238998464,To win by 26+,+165,2.65,2.65,33/20,None Specified,Tennessee,Team,None Specified,187415158,None Specified,"[{'id': '42305', 'name': 'Tennessee', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411483_14L92483Q12Q21005,2,238998415,To win by 1-5,+425,5.25,5.25,17/4,None Specified,Arkansas,Team,None Specified,187412483,None Specified,"[{'id': '42107', 'name': 'Arkansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411497_14L92483Q12Q26010,2,238998415,To win by 6-10,+750,8.5,8.50,15/2,None Specified,Arkansas,Team,None Specified,187412497,None Specified,"[{'id': '42107', 'name': 'Arkansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411506_14L92483Q12Q211015,2,238998415,To win by 11-15,+1000,11,11.00,10/1,None Specified,Arkansas,Team,None Specified,187412506,None Specified,"[{'id': '42107', 'name': 'Arkansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411514_14L92483Q12Q216020,2,238998415,To win by 16-20,+2200,23,23.00,22/1,None Specified,Arkansas,Team,None Specified,187412514,None Specified,"[{'id': '42107', 'name': 'Arkansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411520_14L92483Q12Q221025,2,238998415,To win by 21-25,+4500,46,46.00,45/1,None Specified,Arkansas,Team,None Specified,187412520,None Specified,"[{'id': '42107', 'name': 'Arkansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411525_14L92483Q12Q226000,2,238998415,To win by 26+,+6500,66,66.00,65/1,None Specified,Arkansas,Team,None Specified,187412525,None Specified,"[{'id': '42107', 'name': 'Arkansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411477_13L92483Q11Q21005,2,238998415,To win by 1-5,+320,4.2,4.20,16/5,None Specified,Kansas,Team,None Specified,187414477,None Specified,"[{'id': '41920', 'name': 'Kansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411492_13L92483Q11Q26010,2,238998415,To win by 6-10,+380,4.8,4.80,19/5,None Specified,Kansas,Team,None Specified,187414492,None Specified,"[{'id': '41920', 'name': 'Kansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411501_13L92483Q11Q211015,2,238998415,To win by 11-15,+400,5,5.00,4/1,None Specified,Kansas,Team,None Specified,187414501,None Specified,"[{'id': '41920', 'name': 'Kansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411509_13L92483Q11Q216020,2,238998415,To win by 16-20,+700,8,8.00,7/1,None Specified,Kansas,Team,None Specified,187414509,None Specified,"[{'id': '41920', 'name': 'Kansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411516_13L92483Q11Q221025,2,238998415,To win by 21-25,+1500,16,16.00,15/1,None Specified,Kansas,Team,None Specified,187414516,None Specified,"[{'id': '41920', 'name': 'Kansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998415#187411522_13L92483Q11Q226000,2,238998415,To win by 26+,+1500,16,16.00,15/1,None Specified,Kansas,Team,None Specified,187414522,None Specified,"[{'id': '41920', 'name': 'Kansas', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409548_14L92483Q12Q21005,2,238998261,To win by 1-5,+550,6.5,6.50,11/2,None Specified,Yale,Team,None Specified,187410548,None Specified,"[{'id': '42873', 'name': 'Yale', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409562_14L92483Q12Q26010,2,238998261,To win by 6-10,+1000,11,11.00,10/1,None Specified,Yale,Team,None Specified,187410562,None Specified,"[{'id': '42873', 'name': 'Yale', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409571_14L92483Q12Q211015,2,238998261,To win by 11-15,+1500,16,16.00,15/1,None Specified,Yale,Team,None Specified,187410571,None Specified,"[{'id': '42873', 'name': 'Yale', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409579_14L92483Q12Q216020,2,238998261,To win by 16-20,+2800,29,29.00,28/1,None Specified,Yale,Team,None Specified,187410579,None Specified,"[{'id': '42873', 'name': 'Yale', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409585_14L92483Q12Q221025,2,238998261,To win by 21-25,+5500,56,56.00,55/1,None Specified,Yale,Team,None Specified,187410585,None Specified,"[{'id': '42873', 'name': 'Yale', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409590_14L92483Q12Q226000,2,238998261,To win by 26+,+6500,66,66.00,65/1,None Specified,Yale,Team,None Specified,187410590,None Specified,"[{'id': '42873', 'name': 'Yale', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409542_13L92483Q11Q21005,2,238998261,To win by 1-5,+320,4.2,4.20,16/5,None Specified,Texas A&M,Team,None Specified,187412542,None Specified,"[{'id': '44866', 'name': 'Texas A&M', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409557_13L92483Q11Q26010,2,238998261,To win by 6-10,+340,4.4,4.40,17/5,None Specified,Texas A&M,Team,None Specified,187412557,None Specified,"[{'id': '44866', 'name': 'Texas A&M', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409566_13L92483Q11Q211015,2,238998261,To win by 11-15,+370,4.7,4.70,37/10,None Specified,Texas A&M,Team,None Specified,187412566,None Specified,"[{'id': '44866', 'name': 'Texas A&M', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409574_13L92483Q11Q216020,2,238998261,To win by 16-20,+550,6.5,6.50,11/2,None Specified,Texas A&M,Team,None Specified,187412574,None Specified,"[{'id': '44866', 'name': 'Texas A&M', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409581_13L92483Q11Q221025,2,238998261,To win by 21-25,+1100,12,12.00,11/1,None Specified,Texas A&M,Team,None Specified,187412581,None Specified,"[{'id': '44866', 'name': 'Texas A&M', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998261#187409587_13L92483Q11Q226000,2,238998261,To win by 26+,+1000,11,11.00,10/1,None Specified,Texas A&M,Team,None Specified,187412587,None Specified,"[{'id': '44866', 'name': 'Texas A&M', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998407#187411377_14L92483Q12Q21005,2,238998407,To win by 1-5,+450,5.5,5.50,9/2,None Specified,Drake,Team,None Specified,187412377,None Specified,"[{'id': '41573', 'name': 'Drake', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998407#187411391_14L92483Q12Q26010,2,238998407,To win by 6-10,+800,9,9.00,8/1,None Specified,Drake,Team,None Specified,187412391,None Specified,"[{'id': '41573', 'name': 'Drake', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998407#187411400_14L92483Q12Q211015,2,238998407,To win by 11-15,+1200,13,13.00,12/1,None Specified,Drake,Team,None Specified,187412400,None Specified,"[{'id': '41573', 'name': 'Drake', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998407#187411408_14L92483Q12Q216020,2,238998407,To win by 16-20,+2500,26,26.00,25/1,None Specified,Drake,Team,None Specified,187412408,None Specified,"[{'id': '41573', 'name': 'Drake', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998407#187411414_14L92483Q12Q221025,2,238998407,To win by 21-25,+6000,61,61.00,60/1,None Specified,Drake,Team,None Specified,187412414,None Specified,"[{'id': '41573', 'name': 'Drake', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998407#187411419_14L92483Q12Q226000,2,238998407,To win by 26+,+8000,81,81.00,80/1,None Specified,Drake,Team,None Specified,187412419,None Specified,"[{'id': '41573', 'name': 'Drake', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
0QA238998407#187411371_13L92483Q11Q21005,2,238998407,To win by 1-5,+330,4.3,4.30,33/10,None Specified,Missouri,Team,None Specified,187414371,None Specified,"[{'id': '43114', 'name': 'Missouri', 'type': 'Team'}]",Game Props,Winning Margin - 12 Way,Winning Margin (12 Way)
