providerOutcomeId,providerId,providerOfferId,label,oddsAmerican,oddsDecimal,oddsDecimalDisplay,oddsFractional,line,participant,participantType,main,sortOrder,tags,participants,category,subcategory,prop_label
0QA241626299#200005775_13L42648Q11959650208Q20,2,241626299,MEM Grizzlies 115:123 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910075,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005676_13L42648Q1-575178151Q20,2,241626299,MEM Grizzlies 118:116 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910076,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005776_13L42648Q1806804008Q20,2,241626299,MEM Grizzlies 117:111 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910076,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005777_13L42648Q1-935583502Q20,2,241626299,MEM Grizzlies 120:116 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910077,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005978_13L42648Q1-407230684Q20,2,241626299,MEM Grizzlies 117:127 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910078,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200051678_13L42648Q1-991575060Q20,2,241626299,MEM Grizzlies 112:113 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910078,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005881_13L42648Q1-2002982523Q20,2,241626299,MEM Grizzlies 123:117 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910081,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188181_13L42648Q1-616000231Q20,2,241626299,MEM Grizzlies 119:129 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910081,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005882_13L42648Q1-1561164177Q20,2,241626299,MEM Grizzlies 115:111 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910082,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188182_13L42648Q11426679937Q20,2,241626299,MEM Grizzlies 106:114 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910082,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200051682_13L42648Q1-298577268Q20,2,241626299,MEM Grizzlies 112:128 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910082,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005783_13L42648Q1-504413221Q20,2,241626299,MEM Grizzlies 113:119 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910083,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005983_13L42648Q1497754795Q20,2,241626299,MEM Grizzlies 110:114 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910083,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200192884_13L42648Q1-1549857797Q20,2,241626299,MEM Grizzlies 124:132 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910084,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200008185_13L42648Q1528302142Q20,2,241626299,MEM Grizzlies 111:113 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910085,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005685_13L42648Q1737295626Q20,2,241626299,MEM Grizzlies 123:118 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910085,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005886_13L42648Q1-320487834Q20,2,241626299,MEM Grizzlies 116:115 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910086,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188186_13L42648Q1-1821801883Q20,2,241626299,MEM Grizzlies 128:131 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910086,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188187_13L42648Q11082566682Q20,2,241626299,MEM Grizzlies 109:119 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910087,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005688_13L42648Q1788988150Q20,2,241626299,MEM Grizzlies 114:119 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910088,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005889_13L42648Q1-2007107085Q20,2,241626299,MEM Grizzlies 120:111 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910089,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005890_13L42648Q1-1251875983Q20,2,241626299,MEM Grizzlies 118:111 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910090,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200192890_13L42648Q1488326315Q20,2,241626299,MEM Grizzlies 113:126 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910090,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005691_13L42648Q1-1843230929Q20,2,241626299,MEM Grizzlies 127:122 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910091,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005793_13L42648Q11541413146Q20,2,241626299,MEM Grizzlies 123:120 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910093,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188193_13L42648Q1-1683750456Q20,2,241626299,MEM Grizzlies 124:123 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910093,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005994_13L42648Q1578794070Q20,2,241626299,MEM Grizzlies 122:129 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910094,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005894_13L42648Q1-607898673Q20,2,241626299,MEM Grizzlies 127:131 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910094,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188195_13L42648Q11003508113Q20,2,241626299,MEM Grizzlies 126:117 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910095,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200145495_13L42648Q11944428051Q20,2,241626299,MEM Grizzlies 109:116 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910095,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005996_13L42648Q1-306725377Q20,2,241626299,MEM Grizzlies 114:124 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910096,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188196_13L42648Q1302638316Q20,2,241626299,MEM Grizzlies 128:119 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910096,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188197_13L42648Q1174968820Q20,2,241626299,MEM Grizzlies 108:119 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910097,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005697_13L42648Q1-2108123498Q20,2,241626299,MEM Grizzlies 116:111 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910097,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005897_13L42648Q11211147281Q20,2,241626299,MEM Grizzlies 118:125 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910097,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005997_13L42648Q1-467297299Q20,2,241626299,MEM Grizzlies 125:130 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910097,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005798_13L42648Q11094370111Q20,2,241626299,MEM Grizzlies 120:113 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910098,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200145499_13L42648Q1-1182356165Q20,2,241626299,MEM Grizzlies 107:115 GS Warriors,+19000,191,191.00,190/1,None Specified,,Unknown,None Specified,1910099,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200006000_13L42648Q1-189920861Q20,2,241626299,MEM Grizzlies 121:112 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010000,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200124304_13L42648Q11815036959Q20,2,241626299,MEM Grizzlies 125:129 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010004,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200188204_13L42648Q1-1392213591Q20,2,241626299,MEM Grizzlies 110:122 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010004,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005808_13L42648Q1-1388878658Q20,2,241626299,MEM Grizzlies 117:110 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010008,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200145512_13L42648Q1-210044402Q20,2,241626299,MEM Grizzlies 126:128 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010012,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200145513_13L42648Q11443172299Q20,2,241626299,MEM Grizzlies 125:127 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010013,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200124316_13L42648Q1-1758341747Q20,2,241626299,MEM Grizzlies 110:112 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010016,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200233426_13L42648Q11973816398Q20,2,241626299,MEM Grizzlies 128:129 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010026,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200189426_13L42648Q1742911305Q20,2,241626299,MEM Grizzlies 124:114 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010026,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200189428_13L42648Q1-1086882207Q20,2,241626299,MEM Grizzlies 117:129 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010028,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005834_13L42648Q1-216227681Q20,2,241626299,MEM Grizzlies 125:124 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010034,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005736_13L42648Q11533714184Q20,2,241626299,MEM Grizzlies 117:125 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010036,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005840_13L42648Q1-523124914Q20,2,241626299,MEM Grizzlies 117:112 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010040,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005741_13L42648Q1-1506900556Q20,2,241626299,MEM Grizzlies 124:119 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010041,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200192349_13L42648Q1286606731Q20,2,241626299,MEM Grizzlies 124:111 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010049,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005959_13L42648Q1748550788Q20,2,241626299,MEM Grizzlies 108:114 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010059,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200339359_13L42648Q1-1663679948Q20,2,241626299,MEM Grizzlies 133:127 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010059,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005960_13L42648Q1-882643269Q20,2,241626299,MEM Grizzlies 107:112 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010060,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200051661_13L42648Q1-1069404074Q20,2,241626299,MEM Grizzlies 120:121 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010061,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005863_13L42648Q11347962536Q20,2,241626299,MEM Grizzlies 126:123 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010063,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005864_13L42648Q1297015474Q20,2,241626299,MEM Grizzlies 123:116 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010064,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005670_13L42648Q11719276106Q20,2,241626299,MEM Grizzlies 119:113 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010070,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200008170_13L42648Q1-404164825Q20,2,241626299,MEM Grizzlies 116:117 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010070,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200008179_13L42648Q1-983795296Q20,2,241626299,MEM Grizzlies 112:124 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010079,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005879_13L42648Q1628639463Q20,2,241626299,MEM Grizzlies 128:126 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010079,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005980_13L42648Q11400741866Q20,2,241626299,MEM Grizzlies 106:117 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010080,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005981_13L42648Q11767163764Q20,2,241626299,MEM Grizzlies 111:124 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010081,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005883_13L42648Q1-1266936716Q20,2,241626299,MEM Grizzlies 112:109 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010083,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005984_13L42648Q1-782640857Q20,2,241626299,MEM Grizzlies 115:120 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010084,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200005885_13L42648Q1-60462492Q20,2,241626299,MEM Grizzlies 122:115 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010085,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241626299#200145498_13L42648Q1-573717200Q20,2,241626299,MEM Grizzlies 106:116 GS Warriors,+20000,201,201.00,200/1,None Specified,,Unknown,None Specified,2010098,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021663_13L42648Q11142605131Q20,2,241629002,CHI Bulls 123:115 TOR Raptors,+14000,141,141.00,140/1,None Specified,,Unknown,True,1410063,['MostBalancedOdds'],None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021440_13L42648Q1-1304543778Q20,2,241629002,CHI Bulls 123:119 TOR Raptors,+15000,151,151.00,150/1,None Specified,,Unknown,None Specified,1510040,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021453_13L42648Q1-1473642861Q20,2,241629002,CHI Bulls 119:114 TOR Raptors,+15000,151,151.00,150/1,None Specified,,Unknown,None Specified,1510053,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021463_13L42648Q1-1962344649Q20,2,241629002,CHI Bulls 122:119 TOR Raptors,+15000,151,151.00,150/1,None Specified,,Unknown,None Specified,1510063,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021507_13L42648Q1-1657934438Q20,2,241629002,CHI Bulls 127:121 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610007,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122917_13L42648Q1624352965Q20,2,241629002,CHI Bulls 128:125 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610017,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021518_13L42648Q11679193342Q20,2,241629002,CHI Bulls 117:113 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610018,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021619_13L42648Q1-551245269Q20,2,241629002,CHI Bulls 123:121 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610019,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021626_13L42648Q11848871291Q20,2,241629002,CHI Bulls 127:117 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610026,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021633_13L42648Q1-1018403861Q20,2,241629002,CHI Bulls 116:113 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610033,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021536_13L42648Q11508014224Q20,2,241629002,CHI Bulls 118:114 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610036,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021537_13L42648Q1-1929031628Q20,2,241629002,CHI Bulls 118:111 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610037,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021443_13L42648Q1-2056393946Q20,2,241629002,CHI Bulls 123:117 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610043,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122847_13L42648Q1969941157Q20,2,241629002,CHI Bulls 118:112 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610047,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021547_13L42648Q1-1974608718Q20,2,241629002,CHI Bulls 128:123 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610047,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021449_13L42648Q1-808110222Q20,2,241629002,CHI Bulls 125:120 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610049,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021454_13L42648Q11781783763Q20,2,241629002,CHI Bulls 122:116 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610054,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021457_13L42648Q1-1369866874Q20,2,241629002,CHI Bulls 123:118 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610057,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021461_13L42648Q1-302465268Q20,2,241629002,CHI Bulls 122:114 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610061,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021462_13L42648Q11417580964Q20,2,241629002,CHI Bulls 120:110 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610062,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122865_13L42648Q1-1772716029Q20,2,241629002,CHI Bulls 116:120 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610065,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021468_13L42648Q1-670243030Q20,2,241629002,CHI Bulls 120:116 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610068,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021574_13L42648Q11871292240Q20,2,241629002,CHI Bulls 120:118 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610074,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021577_13L42648Q1-1194672676Q20,2,241629002,CHI Bulls 116:108 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610077,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122881_13L42648Q1-2138256019Q20,2,241629002,CHI Bulls 118:120 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610081,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021485_13L42648Q1-1917267426Q20,2,241629002,CHI Bulls 121:117 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610085,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021487_13L42648Q1842403049Q20,2,241629002,CHI Bulls 121:114 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610087,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122891_13L42648Q1-1485143696Q20,2,241629002,CHI Bulls 123:112 TOR Raptors,+16000,161,161.00,160/1,None Specified,,Unknown,None Specified,1610091,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021501_13L42648Q1297603778Q20,2,241629002,CHI Bulls 122:111 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710001,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021602_13L42648Q1668116149Q20,2,241629002,CHI Bulls 120:119 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710002,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122907_13L42648Q1801800398Q20,2,241629002,CHI Bulls 119:122 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710007,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200123909_13L42648Q1547704184Q20,2,241629002,CHI Bulls 115:122 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710009,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021510_13L42648Q1615330048Q20,2,241629002,CHI Bulls 125:119 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710010,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200123911_13L42648Q11225459844Q20,2,241629002,CHI Bulls 115:105 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710011,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200161513_13L42648Q1-1650979305Q20,2,241629002,CHI Bulls 110:114 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710013,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021515_13L42648Q11056044470Q20,2,241629002,CHI Bulls 115:110 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710015,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021516_13L42648Q126585835Q20,2,241629002,CHI Bulls 119:115 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710016,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021521_13L42648Q12129791523Q20,2,241629002,CHI Bulls 121:115 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710021,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021635_13L42648Q1-1038951117Q20,2,241629002,CHI Bulls 117:109 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710035,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021541_13L42648Q1880747867Q20,2,241629002,CHI Bulls 123:114 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710041,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021542_13L42648Q1-1331123339Q20,2,241629002,CHI Bulls 122:125 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710042,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021442_13L42648Q1-1304686672Q20,2,241629002,CHI Bulls 125:121 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710042,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021645_13L42648Q1-1357655140Q20,2,241629002,CHI Bulls 128:114 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710045,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021446_13L42648Q1-1277838756Q20,2,241629002,CHI Bulls 122:115 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710046,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021546_13L42648Q12145837117Q20,2,241629002,CHI Bulls 121:119 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710046,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021448_13L42648Q1807942454Q20,2,241629002,CHI Bulls 115:109 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710048,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122848_13L42648Q1-1604597339Q20,2,241629002,CHI Bulls 120:111 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710048,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021552_13L42648Q1463370673Q20,2,241629002,CHI Bulls 128:122 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710052,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200122852_13L42648Q1174088976Q20,2,241629002,CHI Bulls 119:116 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710052,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021655_13L42648Q1978023924Q20,2,241629002,CHI Bulls 113:115 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710055,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021456_13L42648Q1-803295328Q20,2,241629002,CHI Bulls 124:120 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710056,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021557_13L42648Q1125322767Q20,2,241629002,CHI Bulls 117:115 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710057,None Specified,None Specified,Game Props,Correct Score,Correct Score
0QA241629002#200021558_13L42648Q11642205965Q20,2,241629002,CHI Bulls 117:114 TOR Raptors,+17000,171,171.00,170/1,None Specified,,Unknown,None Specified,1710058,None Specified,None Specified,Game Props,Correct Score,Correct Score
